time,accel1_x,accel1_y,accel1_z,accel2_x,accel2_y,accel2_z
119110,-512.0,0.0,-364.0,-507.0,-512.0,-282.0
119120,36.0,-512.0,-512.0,0.0,92.0,-512.0
119130,-27.0,2.5,-220.0,-27.0,2.5,-220.0
119140,37.0,-193.0,2.0,146.0,287.5,5.0
119150,280.0,-512.0,0.0,280.0,-512.0,0.0
119160,243.0,-0.5,0.0,243.0,-0.5,0.0
119170,276.5,-0.5,-256.0,276.5,-256.0,-512.0
119180,278.0,-336.0,-512.0,278.0,-336.0,-512.0
119190,32.0,-388.0,1.0,32.0,-388.0,1.0
119200,112.0,-194.0,8.5,184.0,38.0,8.0
119210,301.0,511.0,-512.0,301.0,511.0,-512.0
119220,328.0,0.0,-256.0,360.0,0.0,0.0
119230,61.0,511.0,4.0,61.0,511.0,4.0
119240,-508.0,-512.0,-415.0,-508.0,-512.0,-415.0
119250,-512.0,129.0,129.0,-512.0,258.0,64.0
119260,9.0,0.0,-512.0,9.0,0.0,-512.0
119270,0.0,458.0,1.0,35.0,229.0,1.0
119280,-448.0,0.0,281.0,-448.0,0.0,281.0
119290,-512.0,0.0,16.0,-512.0,0.0,16.0
119300,-512.0,-512.0,-512.0,-415.0,-512.0,-512.0
119310,258.0,0.0,-512.0,258.0,0.0,-512.0
119320,257.0,203.0,-446.0,257.0,203.0,-446.0
119330,11.0,-479.0,21.0,-246.0,-218.0,150.0
119340,-343.0,124.0,257.0,-343.0,124.0,257.0
119350,74.5,-512.0,-256.0,0.0,-512.0,0.0
119360,0.0,-512.0,-512.0,0.0,-512.0,-512.0
119370,4.5,-256.0,-256.0,132.5,0.0,-256.0
119380,260.0,0.0,0.0,260.0,0.0,0.0
119390,17.0,255.5,-256.0,17.0,255.5,-256.0
119400,34.0,0.0,-512.0,-480.0,64.0,-502.0
119410,-96.0,-512.0,-188.0,-165.5,-188.0,-180.5
119420,53.0,136.0,20.0,53.0,136.0,20.0
119430,0.0,-256.0,-111.0,0.0,-256.0,-111.0
119440,0.0,-512.0,-480.0,0.0,-512.0,-480.0
119450,146.5,0.5,-256.0,146.5,0.5,-256.0
119460,75.0,511.0,0.0,0.0,0.0,-512.0
119470,128.0,0.0,-358.0,128.0,0.0,-358.0
119480,-201.0,-256.0,-191.0,-250.5,-256.0,65.0
119490,0.0,-512.0,0.0,0.0,321.0,168.0
119500,87.0,53.0,136.0,87.0,53.0,136.0
119510,0.0,0.0,66.0,0.0,0.0,11.0
119520,22.0,0.0,2.0,16.0,0.0,-496.0
119530,152.0,126.5,-503.5,152.0,126.5,-503.5
119540,-256.0,47.5,-356.0,-256.0,47.5,-356.0
119550,20.0,34.0,0.0,20.0,34.0,0.0
119560,20.0,34.0,0.0,0.0,66.0,8.0
119570,-50.0,256.5,70.5,-50.0,256.5,70.5
119580,296.5,275.0,68.5,296.5,275.0,68.5
119590,181.0,183.0,88.0,181.0,183.0,88.0
119600,9.0,138.0,-77.5,9.0,138.0,-77.5
119610,-512.0,-512.0,-499.0,-512.0,-512.0,-340.0
119620,-256.0,-512.0,-323.0,-256.0,-512.0,-330.0
119630,3.0,0.0,-380.0,3.0,0.0,-380.0
119640,194.0,-512.0,-512.0,0.0,-512.0,-512.0
119650,-256.0,-512.0,-512.0,-512.0,-512.0,-512.0
119660,-180.0,-456.0,-512.0,152.0,-400.0,-512.0
119670,472.0,417.0,-512.0,472.0,417.0,-512.0
119680,416.5,434.5,-512.0,416.5,434.5,-512.0
119690,400.0,-384.0,-512.0,400.0,-384.0,-512.0
119700,0.0,72.0,-512.0,0.0,72.0,-512.0
119710,248.0,120.0,-510.0,248.0,120.0,-510.0
119720,332.0,497.0,-510.0,332.0,497.0,-510.0
119730,269.0,327.0,-512.0,269.0,327.0,-512.0
119740,237.5,108.0,-512.0,237.5,108.0,-512.0
119750,436.0,278.0,-512.0,436.0,278.0,-512.0
119760,509.5,238.0,-512.0,509.5,238.0,-512.0
119770,402.0,84.0,-512.0,402.0,84.0,-512.0
119780,0.0,0.0,0.0,0.0,0.0,0.0
119790,0.0,0.0,0.0,0.0,0.0,0.0
119800,391.0,511.0,0.0,391.0,511.0,0.0
119810,388.5,377.5,-512.0,388.5,377.5,-512.0
119820,511.0,244.0,-512.0,511.0,244.0,-512.0
119830,133.0,0.0,-512.0,4.5,255.5,-512.0
119840,24.0,256.0,-256.0,24.0,256.0,-256.0
119850,131.0,1.0,0.0,131.0,1.0,0.0
119860,0.0,0.0,0.0,0.0,0.0,0.0
119870,-512.0,0.0,0.0,-512.0,3.0,0.0
119880,0.0,6.0,0.0,0.0,6.0,0.0
119890,-187.0,346.0,41.0,-187.0,346.0,41.0
119900,322.0,511.0,0.0,322.0,511.0,0.0
119910,111.0,0.0,-512.0,106.0,0.0,-512.0
119920,136.0,63.0,-512.0,136.0,63.0,-512.0
119930,268.0,63.0,-512.0,268.0,63.0,-512.0
119940,0.0,141.0,-512.0,0.0,141.0,-512.0
119950,0.0,282.0,-512.0,0.0,282.0,-512.0
119960,-95.5,175.0,-512.0,-95.5,175.0,-512.0
119970,-512.0,0.0,-512.0,-512.0,0.0,-512.0
119980,0.0,0.0,-512.0,0.0,0.0,-512.0
119990,511.0,252.0,-256.0,511.0,252.0,-256.0
120000,511.0,504.0,0.0,468.0,291.0,0.0
120010,245.0,401.0,44.0,245.0,401.0,44.0
120020,294.0,511.0,0.0,294.0,511.0,0.0
120030,303.0,333.0,0.0,261.0,333.0,-512.0
120040,176.5,0.0,-512.0,176.5,0.0,-512.0
120050,64.0,-512.0,-512.0,64.0,-512.0,-512.0
120060,312.0,-512.0,-512.0,312.0,-512.0,-512.0
120070,272.0,-512.0,-512.0,272.0,-512.0,-512.0
120080,341.5,-54.5,8.0,341.5,-54.5,8.0
120090,257.0,19.0,0.0,321.0,16.0,0.0
120100,-95.5,56.0,-256.0,-512.0,64.0,-256.0
120120,136.5,32.0,-512.0,136.5,32.0,-512.0
120130,32.0,0.0,-512.0,32.0,0.0,-512.0
120140,-256.0,0.0,-512.0,-256.0,0.0,-512.0
120150,-240.0,357.0,-512.0,9.0,357.0,-512.0
120160,0.0,426.0,-512.0,0.0,426.0,-512.0
120170,128.0,0.0,-512.0,128.0,0.0,-512.0
120180,176.0,26.0,-512.0,32.0,26.0,-512.0
120190,32.5,0.0,-472.0,32.5,0.0,-472.0
120200,130.0,0.0,0.0,130.0,0.0,0.0
120210,140.0,0.0,0.0,140.0,0.0,0.0
120220,0.0,-512.0,-512.0,0.0,-512.0,-512.0
120230,82.0,146.0,-512.0,82.0,146.0,-512.0
120240,36.0,139.5,8.0,133.5,139.5,16.0
120250,508.0,0.0,64.0,508.0,0.0,64.0
120260,508.0,0.0,81.0,308.0,247.0,75.0
120270,309.5,93.5,4.5,309.5,93.5,4.5
120280,462.5,-509.0,-512.0,462.5,-509.0,-512.0
120290,9.0,-512.0,-512.0,9.0,-512.0,-512.0
120300,0.0,-512.0,-512.0,10.0,-256.0,-512.0
120320,0.0,-512.0,-416.0,0.0,-512.0,-416.0
120330,20.0,-512.0,-208.0,20.0,-512.0,-208.0
120340,76.5,-256.0,-33.0,76.5,-256.0,-108.0
120350,137.0,206.0,102.0,137.0,206.0,102.0
120360,50.0,146.0,51.0,50.0,146.0,51.0
120370,388.0,511.0,0.0,388.0,511.0,0.0
120380,324.0,24.0,-251.5,324.0,24.0,-251.5
120390,511.0,305.0,-512.0,511.0,305.0,0.0
120400,511.0,240.0,96.0,511.0,240.0,96.0
120410,505.0,120.0,-175.5,499.0,0.0,-192.0
120420,444.0,0.0,-508.0,444.0,0.0,-508.0
120430,357.0,0.0,55.0,357.0,0.0,55.0
120440,-190.0,0.0,129.0,68.0,0.0,-319.0
120450,64.0,79.0,-111.0,64.0,79.0,-111.0
120460,289.5,407.0,22.0,289.5,407.0,22.0
120470,468.0,511.0,8.0,12.0,511.0,72.0
120480,80.5,498.5,217.0,80.5,498.5,213.0
120490,161.0,486.0,97.0,161.0,486.0,97.0
120500,44.0,0.0,0.0,44.0,0.0,0.0
120510,-350.0,0.0,0.0,178.0,-512.0,-512.0
120520,128.0,-512.0,-456.0,128.0,-512.0,-456.0
120530,73.0,0.0,0.0,73.0,0.0,0.0
120540,-512.0,0.0,0.0,-512.0,0.0,0.0
120550,-255.0,-256.0,-512.0,-255.0,-256.0,-512.0
120560,3.0,-510.0,-512.0,3.0,-510.0,-512.0
120570,82.0,-512.0,-512.0,150.0,0.0,-512.0
120580,0.0,437.0,152.0,4.5,474.0,156.0
120590,336.0,511.0,80.0,0.0,511.0,80.0
120600,136.0,-0.5,1.0,136.0,-0.5,1.0
120610,2.0,-512.0,-459.0,2.0,-512.0,-459.0
120620,-127.0,-256.0,-462.0,200.0,-256.0,-509.5
120630,0.0,0.0,-512.0,48.0,0.0,0.0
120640,279.5,0.0,-256.0,279.5,0.0,-256.0
120650,361.0,-512.0,-512.0,361.0,-512.0,-512.0
120660,311.5,53.5,-442.5,311.5,53.5,-442.5
120670,136.0,511.0,511.0,136.0,511.0,511.0
120680,0.0,245.0,511.0,0.0,245.0,511.0
120690,257.0,472.0,-320.0,257.0,472.0,-320.0
120700,-7.5,42.0,-464.0,-7.5,42.0,-464.0
120710,0.0,-512.0,-480.0,8.0,-512.0,-224.0
120720,256.0,-512.0,100.0,256.0,-512.0,100.0
120730,-248.0,197.0,-512.0,-248.0,197.0,-512.0
120740,193.5,0.0,-512.0,193.5,0.0,-512.0
120750,423.0,0.0,-512.0,423.0,0.0,-512.0
120760,153.0,-512.0,-447.0,153.0,-512.0,-447.0
120770,-63.0,0.0,-511.5,-63.0,0.0,-511.5
120780,0.0,351.0,129.0,0.0,351.0,129.0
120790,368.0,511.0,84.0,368.0,511.0,84.0
120800,40.0,511.0,287.5,40.0,511.0,287.5
120810,-92.0,511.0,0.0,-92.0,511.0,0.0
120820,-85.5,255.5,-256.0,74.0,0.0,-256.0
120830,0.0,0.0,-512.0,204.0,0.0,0.0
120840,252.0,0.0,81.0,252.0,0.0,81.0
120850,109.5,64.5,323.5,109.5,64.5,323.5
120860,48.0,481.0,511.0,48.0,481.0,511.0
120870,5.0,288.5,122.0,5.0,288.5,122.0
120880,156.0,0.0,0.0,-252.0,0.0,-512.0
120890,356.0,328.0,-512.0,356.0,328.0,-512.0
120900,149.5,245.0,-500.0,202.0,122.5,-424.0
120910,76.0,-512.0,-107.0,76.0,-512.0,-107.0
120920,-320.0,-512.0,57.0,-320.0,-512.0,57.0
120930,-303.0,-512.0,-512.0,-303.0,-512.0,-512.0
120940,-363.0,-384.0,-384.0,161.0,-444.0,-512.0
120950,144.0,0.5,0.0,144.0,0.5,0.0
120960,192.0,0.0,16.0,192.0,0.0,16.0
120970,200.0,0.0,-494.0,200.0,0.0,-494.0
120980,-314.0,154.0,-512.0,-314.0,154.0,-512.0
120990,35.0,0.0,-512.0,35.0,0.0,-512.0
121000,-231.5,0.0,-255.5,-238.5,252.0,-183.5
121010,0.0,504.0,179.0,0.0,504.0,179.0
121020,1.0,511.0,511.0,-380.0,188.0,341.0
121030,-343.0,172.5,-91.0,-343.0,172.5,-91.0
121040,284.0,69.0,-511.0,284.0,69.0,-511.0
121050,324.0,-222.0,-435.0,332.0,-512.0,-375.0
121060,-223.0,-512.0,0.0,-223.0,-512.0,0.0
121070,-335.5,-219.0,-254.0,-335.5,-219.0,-512.0
121080,261.0,16.0,-512.0,138.5,16.5,-256.0
121090,248.0,196.0,0.0,248.0,196.0,0.0
121100,18.0,255.5,13.5,18.0,255.5,13.5
121110,16.0,0.0,264.0,16.0,0.0,264.0
121120,136.0,329.0,5.0,136.0,329.0,5.0
121130,52.0,511.0,6.0,52.0,511.0,6.0
121140,2.0,0.0,149.0,2.0,0.0,149.0
121150,75.0,0.0,4.5,75.0,0.0,4.5
121160,0.0,0.0,0.0,384.0,-512.0,0.0
121170,0.0,-512.0,-512.0,0.0,-512.0,-512.0
121180,384.0,-512.0,-512.0,384.0,-512.0,-512.0
121190,66.0,0.0,67.0,-158.0,106.5,105.0
121200,-256.0,213.0,-351.0,-246.0,511.0,-279.0
121210,-248.0,378.0,-512.0,-246.0,511.0,-279.0
121220,128.0,-256.0,-512.0,287.5,-256.0,-512.0
121230,511.0,-512.0,-512.0,511.0,-512.0,-512.0
121240,182.0,-256.0,-256.0,174.0,-64.0,-111.0
121250,0.0,403.0,307.0,0.0,403.0,307.0
121260,-512.0,511.0,415.0,-431.5,511.0,21.0
121270,223.0,511.0,-432.0,223.0,511.0,-432.0
121280,334.0,0.0,-512.0,334.0,0.0,-512.0
121290,43.5,18.0,80.5,-103.0,68.0,164.5
121300,-464.0,295.0,197.0,-460.0,151.0,8.0
121310,-210.0,75.5,40.0,-210.0,75.5,40.0
121320,0.0,0.0,-499.0,0.0,0.0,-499.0
121330,137.0,0.0,-512.0,137.0,0.0,-512.0
121340,137.0,0.0,-512.0,137.0,-512.0,-512.0
121350,-235.5,-512.0,-512.0,-235.5,-512.0,-512.0
121360,-235.5,-256.0,-383.0,-256.0,0.0,-383.0
121370,-240.0,363.0,268.0,-240.0,363.0,268.0
121380,317.5,511.0,338.0,317.5,511.0,338.0
121390,20.0,511.0,32.0,20.0,511.0,32.0
121400,16.0,383.0,24.0,16.0,383.0,24.0
121410,-247.0,181.0,-430.0,133.0,-75.0,-178.0
121420,366.5,-512.0,4.5,438.5,-512.0,0.0
121430,400.0,0.0,0.0,400.0,0.0,0.0
121440,41.0,0.0,2.0,41.0,0.0,2.0
121450,-287.0,0.0,-256.0,-287.0,0.0,-256.0
121460,258.0,0.0,-512.0,290.0,39.0,-512.0
121470,452.0,-256.0,-512.0,452.0,-256.0,-512.0
121480,256.0,10.0,-507.0,-496.0,10.0,-447.0
121490,-418.0,260.5,-150.5,-339.5,511.0,297.0
121500,0.0,240.0,160.0,0.0,240.0,160.0
121510,32.0,120.0,68.0,76.0,-136.0,16.0
121530,-119.0,-512.0,-256.0,-119.0,-512.0,-256.0
121540,0.0,-512.0,0.0,0.0,-512.0,0.0
121550,438.0,92.0,257.0,456.0,92.0,-91.5
121560,128.0,511.0,-420.0,474.0,511.0,-420.0
121570,136.0,283.0,-489.0,136.0,283.0,-489.0
121580,-512.0,0.0,192.0,-512.0,0.0,192.0
121590,-512.0,0.0,172.5,-512.0,0.0,172.5
121600,-512.0,0.0,12.0,-512.0,0.0,12.0
121610,475.0,0.0,-512.0,475.0,0.0,-512.0
121620,454.5,-512.0,-512.0,472.5,-512.0,-475.0
121630,-259.0,305.0,33.0,13.5,307.5,60.0
121640,63.0,511.0,119.0,191.0,511.0,240.0
121650,285.0,511.0,160.0,285.0,511.0,160.0
121660,80.0,12.5,5.0,80.0,12.5,5.0
121670,-512.0,-512.0,11.0,-512.0,-512.0,11.0
121680,-512.0,-512.0,34.0,-512.0,-512.0,34.0
121690,9.0,-256.0,36.0,9.0,-256.0,36.0
121700,16.0,11.0,162.0,16.0,11.0,162.0
121710,181.0,0.0,-119.0,166.5,0.0,-115.0
121730,0.0,0.0,-512.0,0.0,0.0,-512.0
121740,44.0,-256.0,0.0,44.0,-256.0,-256.0
121750,32.0,-512.0,-256.0,32.0,-512.0,-256.0
121760,256.0,-512.0,0.0,256.0,-512.0,0.0
121770,447.5,0.0,129.0,447.5,0.0,129.0
121780,511.0,0.0,258.0,52.0,15.0,2.0
121790,237.0,243.0,161.0,237.0,243.0,161.0
121800,422.0,471.0,256.0,422.0,471.0,256.0
121810,-192.0,429.5,114.5,-192.0,429.5,114.5
121820,-134.0,484.0,196.0,-134.0,484.0,196.0
121830,250.0,305.5,-192.0,250.0,305.5,-192.0
121840,419.0,174.0,-512.0,419.0,174.0,-512.0
121850,465.0,174.0,-512.0,465.0,289.0,-445.5
121860,511.0,404.0,-379.0,511.0,404.0,-512.0
121870,418.5,-256.0,-512.0,418.5,-254.0,-512.0
121880,259.0,-510.0,-512.0,194.0,-512.0,-512.0
121890,-512.0,0.0,-216.0,-377.0,-512.0,-151.0
121900,-192.0,0.0,-76.0,-184.0,0.0,34.0
121910,97.0,203.0,33.0,-393.0,203.0,171.0
121920,1.0,511.0,1.0,1.0,511.0,1.0
121930,511.0,511.0,385.0,511.0,511.0,385.0
121950,5.0,511.0,128.0,2.0,511.0,32.0
121960,-178.5,255.5,25.0,-170.5,0.0,14.0
121970,-512.0,0.0,35.0,-512.0,0.0,35.0
121980,-364.5,0.0,-48.0,-364.5,0.0,-48.0
121990,76.0,0.0,384.0,76.0,0.0,384.0
122000,64.0,0.0,129.0,64.0,0.0,129.0
122010,36.0,0.0,68.5,8.5,0.0,196.0
122020,72.0,0.0,-512.0,72.0,0.0,-512.0
122030,206.0,-512.0,-512.0,206.0,-512.0,-512.0
122040,332.0,-512.0,-512.0,332.0,-512.0,-512.0
122050,225.0,0.0,28.5,225.0,0.0,28.5
122060,162.0,469.0,0.0,84.0,469.0,-256.0
122070,0.0,463.0,-512.0,0.0,463.0,-512.0
122080,82.0,0.0,-512.0,82.0,0.0,-512.0
122090,142.0,0.0,-256.0,142.0,0.0,-256.0
122100,32.0,276.0,8.0,32.0,276.0,8.0
122110,-464.0,114.0,0.0,-216.0,114.0,-240.0
122120,264.0,0.0,-494.0,264.0,0.0,-494.0
122130,481.0,-512.0,-512.0,481.0,-512.0,-512.0
122140,-360.0,-512.0,-512.0,-372.0,-256.0,-496.0
122150,-320.0,0.0,-512.0,-320.0,0.0,-512.0
122160,118.0,327.0,16.0,118.0,327.0,16.0
122170,138.0,0.0,0.0,138.0,0.0,0.0
122180,0.0,0.0,0.0,0.0,0.0,0.0
122190,-125.5,255.5,48.0,-125.5,255.5,48.0
122200,261.0,0.0,16.0,0.0,0.0,-512.0
122210,0.0,0.0,0.0,0.0,0.0,0.0
122220,154.0,-512.0,-512.0,154.0,-512.0,-512.0
122230,-207.5,0.0,-256.0,-207.5,0.0,-256.0
122240,65.0,0.0,0.0,359.0,0.0,-512.0
122250,5.0,511.0,0.0,5.0,511.0,0.0
122260,16.0,221.0,-224.0,12.0,221.0,-220.0
122270,-256.0,476.5,161.0,-256.0,476.5,161.0
122280,-512.0,511.0,250.0,-512.0,511.0,250.0
122290,10.0,0.0,54.0,10.0,0.0,54.0
122300,8.0,0.0,0.0,8.0,0.0,0.0
122310,290.5,-256.0,-255.5,290.5,-256.0,-255.5
122320,-352.0,0.0,0.0,-352.0,0.0,0.0
122330,-512.0,0.0,34.0,-512.0,0.0,34.0
122340,37.5,178.5,-512.0,37.5,178.5,-512.0
122350,256.0,-512.0,-512.0,256.0,-512.0,-512.0
122360,132.5,-512.0,-512.0,132.5,-512.0,-512.0
122370,-187.5,-512.0,-512.0,-123.5,-512.0,-512.0
122380,-510.0,-512.0,-512.0,-510.0,-512.0,-512.0
122390,-447.0,-256.0,-256.0,-447.0,-256.0,-256.0
122400,-282.0,64.0,81.0,-248.0,0.0,162.0
122410,96.0,482.0,225.0,96.0,482.0,225.0
122420,0.0,482.0,64.0,2.0,447.0,332.0
122430,108.0,319.0,233.0,108.0,319.0,233.0
122440,-192.0,332.0,136.0,-192.0,332.0,136.0
122450,68.0,293.5,146.0,68.0,165.5,146.0
122460,1.0,389.0,2.0,1.0,389.0,2.0
122470,0.5,201.5,138.0,0.5,201.5,138.0
122480,0.0,260.0,-282.0,0.0,260.0,-282.0
122490,178.0,194.0,-445.0,-80.0,0.0,-512.0
122500,-40.0,0.0,-176.0,112.0,0.0,-164.0
122510,369.0,2.0,-348.0,369.0,2.0,-348.0
122520,74.0,239.0,-494.0,74.0,239.0,-494.0
122530,507.0,448.0,-512.0,507.0,448.0,-512.0
122540,66.0,-512.0,-512.0,130.0,-512.0,-512.0
122550,145.0,-512.0,-512.0,145.0,-512.0,-512.0
122560,128.0,-512.0,-384.0,128.0,-512.0,-384.0
122570,216.0,0.0,66.0,216.0,0.0,66.0
122580,78.5,13.0,32.0,70.0,26.0,0.0
122590,2.0,442.0,0.0,2.0,442.0,0.0
122600,64.0,422.0,-512.0,32.0,-45.0,-512.0
122610,41.0,0.0,-512.0,41.0,0.0,-512.0
122620,40.0,0.0,0.0,40.0,0.0,0.0
122630,66.5,277.0,361.0,128.0,277.0,352.0
122640,272.0,362.0,178.0,272.0,362.0,178.0
122650,200.0,-79.5,-512.0,104.0,-79.5,-512.0
122660,0.0,-512.0,-512.0,0.0,-512.0,-512.0
122670,84.0,-512.0,-512.0,-180.0,-256.0,-256.0
122680,-444.0,0.0,0.0,-444.0,0.0,0.0
122690,199.5,67.0,0.0,199.5,67.0,0.0
122700,266.0,134.0,0.0,266.0,134.0,0.0
122710,255.5,0.0,64.0,255.5,0.0,68.0
122720,0.0,0.0,136.0,0.0,0.0,136.0
122730,192.0,178.0,0.0,192.0,178.0,0.0
122740,209.0,176.0,0.0,461.0,0.0,0.0
122750,296.5,-256.0,-256.0,296.5,-256.0,-256.0
122760,132.0,-512.0,-512.0,132.0,-512.0,-512.0
122770,157.0,-256.0,-256.0,157.0,-256.0,-256.0
122780,260.0,0.0,0.0,260.0,0.0,0.0
122790,69.0,192.0,-473.0,69.0,192.0,-473.0
122800,78.0,0.0,-424.0,138.0,78.0,-512.0
122810,138.0,78.0,-512.0,138.0,78.0,-512.0
122820,153.5,0.0,-222.5,153.5,0.0,-222.5
122830,89.0,44.0,137.5,64.0,88.0,136.0
122840,224.0,511.0,240.0,224.0,511.0,240.0
122850,224.0,511.0,240.0,224.0,511.0,240.0
122860,3.0,511.0,22.0,3.0,511.0,22.0
122870,225.5,290.5,0.0,451.0,70.0,0.0
122880,451.0,70.0,0.0,451.0,70.0,0.0
122890,364.0,0.0,16.0,364.0,0.0,16.0
122900,415.0,0.0,32.0,258.0,0.0,-446.0
122910,289.0,-256.0,-479.0,289.0,-256.0,-479.0
122920,108.0,-512.0,-512.0,108.0,-512.0,-512.0
122930,-431.0,-512.0,-512.0,-431.0,-512.0,-512.0
122940,-512.0,0.0,-448.0,-512.0,0.0,-448.0
122950,-480.0,-512.0,1.0,-480.0,-512.0,1.0
122960,-496.0,-512.0,-255.5,-512.0,-512.0,-256.0
122970,-144.0,-256.0,-255.5,-144.0,-256.0,-255.5
122980,40.0,0.0,36.0,40.0,0.0,36.0
122990,198.5,0.0,-111.0,357.0,0.0,-230.0
123000,0.0,-512.0,-512.0,0.0,-512.0,-512.0
123010,-512.0,-512.0,0.0,-512.0,-512.0,0.0
123020,-142.5,-149.5,0.0,227.0,213.0,0.0
123030,-236.0,422.0,0.0,-236.0,422.0,0.0
123040,404.0,511.0,80.0,404.0,511.0,80.0
123050,300.0,0.0,84.0,300.0,0.0,84.0
123060,313.0,0.0,-512.0,313.0,0.0,-512.0
123070,240.0,0.0,0.0,240.0,0.0,0.0
123080,292.0,0.0,0.0,292.0,0.0,0.0
123090,511.0,209.0,0.0,511.0,209.0,0.0
123100,181.0,-479.0,169.0,181.0,-479.0,169.0
123110,314.0,0.0,-238.0,314.0,0.0,-238.0
123120,0.0,-512.0,1.0,0.0,-512.0,1.0
123140,456.0,0.0,0.0,456.0,0.0,0.0
123150,161.0,0.0,-376.0,161.0,0.0,-376.0
123160,210.0,312.0,-510.0,210.0,312.0,-510.0
123170,-230.0,259.0,-512.0,-230.0,259.0,-512.0
123180,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0
123190,-128.0,-512.0,-512.0,-128.0,-512.0,-512.0
123200,170.0,0.0,0.0,170.0,0.0,0.0
123210,144.0,464.0,-188.0,205.0,464.0,-220.0
123220,215.5,511.0,-256.0,215.5,511.0,-256.0
123230,165.0,511.0,-512.0,165.0,511.0,-512.0
123240,1.0,0.0,-512.0,1.0,0.0,-512.0
123250,0.0,0.0,-512.0,0.0,0.0,-512.0
123260,130.0,-509.0,-512.0,130.0,-509.0,-512.0
123270,11.0,16.0,0.0,11.0,17.5,0.0
123280,3.0,35.0,0.0,3.0,35.0,0.0
123290,-235.5,263.0,-256.0,-235.5,263.0,-256.0
123300,-495.0,167.0,-512.0,-447.0,157.0,-256.0
123310,-175.0,323.0,-256.0,-175.0,323.0,-256.0
123320,64.0,489.0,0.0,64.0,489.0,0.0
123330,220.0,511.0,61.0,220.0,511.0,61.0
123340,355.0,24.0,-448.0,355.0,24.0,-448.0
123350,285.5,142.5,4.5,285.5,142.5,4.5
123360,499.0,0.0,17.0,447.0,0.0,272.0
123370,266.5,255.5,264.0,266.5,255.5,264.0
123380,306.0,0.0,0.0,306.0,0.0,0.0
123390,306.0,0.0,0.0,310.0,16.0,168.0
123400,88.5,-255.0,-508.0,88.5,-255.0,-508.0
123410,40.5,-241.0,-256.0,40.5,-241.0,-256.0
123420,385.0,0.0,-512.0,385.0,0.0,-512.0
123430,461.0,309.0,0.0,426.0,16.0,138.0
123440,407.0,70.0,77.0,407.0,70.0,77.0
123450,168.0,0.0,0.0,168.0,0.0,0.0
123460,213.0,144.5,8.0,129.0,389.0,88.0
123470,402.0,330.0,0.0,402.0,330.0,0.0
123480,128.0,487.0,-512.0,128.0,487.0,-512.0
123490,5.0,33.0,96.0,5.0,33.0,96.0
123500,-59.5,288.5,16.0,-124.0,344.0,0.0
123510,8.0,-512.0,-498.0,8.0,-512.0,-498.0
123520,2.0,0.0,4.0,2.0,0.0,4.0
123530,1.0,220.0,-444.0,281.0,0.0,80.0
123540,13.0,88.0,4.0,13.0,88.0,4.0
123550,-160.0,-91.0,-254.0,-512.0,-512.0,-512.0
123560,-448.0,134.0,-512.0,-448.0,134.0,-512.0
123570,-256.0,446.0,-478.5,0.0,446.0,-445.0
123580,-512.0,0.0,-432.0,-512.0,0.0,-432.0
123590,0.0,-256.0,-512.0,13.5,199.5,-512.0
123600,27.0,399.0,-512.0,27.0,199.5,-256.0
123610,0.0,0.0,164.0,0.0,0.0,164.0
123620,0.0,-256.0,132.0,109.5,0.0,132.0
123630,219.0,0.0,0.0,219.0,0.0,0.0
123640,0.0,0.0,8.0,0.0,0.0,8.0
123650,14.0,-124.0,-255.0,6.0,-0.5,-221.5
123660,0.0,511.0,68.0,0.0,511.0,68.0
123670,57.5,57.5,-256.0,57.5,57.5,-256.0
123680,61.0,115.0,0.0,156.0,51.0,264.0
123690,-484.0,63.0,264.0,-484.0,63.0,264.0
123700,-512.0,0.0,1.0,-512.0,0.0,1.0
123710,194.0,-512.0,-512.0,194.0,-512.0,-512.0
123720,-179.0,144.0,-256.0,-179.0,144.0,-256.0
123730,-358.0,120.0,0.0,-358.0,120.0,0.0
123740,106.0,-498.0,-512.0,106.0,-498.0,-512.0
123750,8.0,134.0,0.0,8.0,134.0,0.0
123760,0.0,-512.0,-512.0,0.0,-512.0,-512.0
123770,-512.0,0.0,-480.0,-256.0,-256.0,-496.0
123780,-189.0,246.0,-179.5,-189.0,246.0,-179.5
123790,-512.0,492.0,153.0,-512.0,492.0,153.0
123800,-244.0,-0.5,9.0,-244.0,-0.5,9.0
123810,264.0,0.0,338.0,264.0,0.0,338.0
123820,-512.0,-512.0,-189.0,-512.0,-512.0,-189.0
123830,145.0,81.5,-256.0,145.0,81.5,-256.0
123840,256.0,71.0,-512.0,0.0,0.0,-512.0
123850,-188.0,-59.0,-224.0,-188.0,-59.0,-224.0
123860,-248.0,267.0,208.0,-512.0,329.0,196.0
123870,-512.0,329.0,196.0,-512.0,1.0,0.0
123880,-223.0,0.0,-491.0,-223.0,0.0,-491.0
123890,79.0,489.0,-504.0,308.0,489.0,-502.0
123900,170.0,-10.5,-175.0,170.0,-10.5,-175.0
123910,12.0,307.0,268.0,12.0,307.0,268.0
123920,0.0,-37.5,-121.5,0.0,-37.5,-121.5
123930,121.0,0.0,-512.0,121.0,0.0,-512.0
123940,511.0,0.0,0.0,511.0,0.0,0.0
123950,40.0,489.0,0.0,40.0,489.0,0.0
123960,0.0,259.0,-511.0,0.0,259.0,-511.0
123970,0.0,-512.0,0.0,0.0,-512.0,0.0
